"id";"secid";"open";"close";"high";"low";"value";"volume";"dt";"dt_end"
12075;"MOEX";169.45;170.3;170.8;168.45;1856596556.6;10940860;2021-06-01 00:00:00.000;2021-06-01 23:59:59.000
12076;"MOEX";170.4;171.14;172.2;169.25;1858554205.8;10891250;2021-06-02 00:00:00.000;2021-06-02 23:59:59.000
12077;"MOEX";171.5;170.53;171.77;169.53;1833529003.4;10769250;2021-06-03 00:00:00.000;2021-06-03 23:59:59.000
12078;"MOEX";170.75;172.8;172.85;169.77;1955875969.6;11433490;2021-06-04 00:00:00.000;2021-06-04 23:59:59.000
12079;"MOEX";172.92;176.01;176.27;171.97;1730217790.6;9924760.0;2021-06-07 00:00:00.000;2021-06-07 23:59:59.000
12080;"MOEX";175.84;175.75;177.25;172.73;1868131108.4;10661620;2021-06-08 00:00:00.000;2021-06-08 23:59:59.000
12081;"MOEX";175.75;176.15;176.65;174.61;1495630504;8508130.0;2021-06-09 00:00:00.000;2021-06-09 23:59:59.000
12082;"MOEX";176.0;175.54;176.95;175.0;977620782.5;5558610.0;2021-06-10 00:00:00.000;2021-06-10 23:59:59.000
12083;"MOEX";176.0;174.96;177.4;173.81;1388603199;7887310.0;2021-06-11 00:00:00.000;2021-06-11 23:59:59.000
12084;"MOEX";175.0;175.01;175.95;174.21;730950930.9;4173840.0;2021-06-14 00:00:00.000;2021-06-14 23:59:59.000
12085;"MOEX";175.03;176.06;176.5;174.95;1616161119;9193670.0;2021-06-15 00:00:00.000;2021-06-15 23:59:59.000
12086;"MOEX";176.11;175.56;177.23;174.77;1363953747.7;7738930.0;2021-06-16 00:00:00.000;2021-06-16 23:59:59.000
12087;"MOEX";175.3;178.79;179.93;173.93;2249047725.7;12638600;2021-06-17 00:00:00.000;2021-06-17 23:59:59.000
12088;"MOEX";179.0;176.69;180.3;175.62;2514778011.4;14162770;2021-06-18 00:00:00.000;2021-06-18 23:59:59.000
12089;"MOEX";176.63;178.2;178.32;175.18;1207774234.9;6839930.0;2021-06-21 00:00:00.000;2021-06-21 23:59:59.000
12090;"MOEX";178.2;176.25;178.72;175.68;964570100.2;5461190.0;2021-06-22 00:00:00.000;2021-06-22 23:59:59.000
12091;"MOEX";176.89;175.28;176.89;174.78;794382124.9;4522350.0;2021-06-23 00:00:00.000;2021-06-23 23:59:59.000
12092;"MOEX";175.3;174.15;175.94;173.19;1058633396.2;6066390.0;2021-06-24 00:00:00.000;2021-06-24 23:59:59.000
12093;"MOEX";174.9;172.46;174.9;171.6;1155060296;6687480.0;2021-06-25 00:00:00.000;2021-06-25 23:59:59.000
12094;"MOEX";172.8;173.73;175.05;172.27;1139789414.3;6552110.0;2021-06-28 00:00:00.000;2021-06-28 23:59:59.000
12095;"MOEX";173.51;170.82;175.14;170.28;1786363054;10380450;2021-06-29 00:00:00.000;2021-06-29 23:59:59.000
12096;"MOEX";170.6;171.05;171.36;168.92;1887899072.1;11090880;2021-06-30 00:00:00.000;2021-06-30 23:59:59.000
12097;"MOEX";171.2;171.3;172.7;169.83;1425693992.4;8324180.0;2021-07-01 00:00:00.000;2021-07-01 23:59:59.000
12098;"MOEX";171.1;171.1;172.41;170.53;859851102.2;5012050.0;2021-07-02 00:00:00.000;2021-07-02 23:59:59.000
12099;"MOEX";171.29;173.07;173.19;170.78;662972926.3;3848930.0;2021-07-05 00:00:00.000;2021-07-05 23:59:59.000
12100;"MOEX";173.29;171.8;175.19;170.6;1781977756.1;10294800;2021-07-06 00:00:00.000;2021-07-06 23:59:59.000
12101;"MOEX";172.2;171.52;172.9;170.9;881991184.5;5137510.0;2021-07-07 00:00:00.000;2021-07-07 23:59:59.000
12102;"MOEX";171.0;172.48;172.9;170.55;1093305558.2;6364660.0;2021-07-08 00:00:00.000;2021-07-08 23:59:59.000
12103;"MOEX";172.96;171.55;173.17;171.01;1037277326.7;6036490.0;2021-07-09 00:00:00.000;2021-07-09 23:59:59.000
12104;"MOEX";171.9;171.82;172.45;170.3;1097707579.4;6406290.0;2021-07-12 00:00:00.000;2021-07-12 23:59:59.000
12105;"MOEX";172.4;171.1;172.96;170.53;1030092099.6;6010160.0;2021-07-13 00:00:00.000;2021-07-13 23:59:59.000
12106;"MOEX";171.49;171.85;172.57;170.8;1000011457.2;5823910.0;2021-07-14 00:00:00.000;2021-07-14 23:59:59.000
12107;"MOEX";172.3;170.7;172.3;170.03;1150064037.4;6729450.0;2021-07-15 00:00:00.000;2021-07-15 23:59:59.000
12108;"MOEX";170.89;169.51;172.0;168.17;997732008.8;5840630.0;2021-07-16 00:00:00.000;2021-07-16 23:59:59.000
12109;"MOEX";168.99;164.2;171.32;163.58;2265369660.4;13504180;2021-07-19 00:00:00.000;2021-07-19 23:59:59.000
12110;"MOEX";164.7;167.58;168.0;164.28;1245868738.8;7496430.0;2021-07-20 00:00:00.000;2021-07-20 23:59:59.000
12111;"MOEX";167.81;166.6;168.12;166.18;884791481.5;5298630.0;2021-07-21 00:00:00.000;2021-07-21 23:59:59.000
12112;"MOEX";167.0;170.39;170.42;166.0;1514510883;8994720.0;2021-07-22 00:00:00.000;2021-07-22 23:59:59.000
12113;"MOEX";171.0;170.0;171.7;169.14;704110254.3;4130470.0;2021-07-23 00:00:00.000;2021-07-23 23:59:59.000
12114;"MOEX";169.49;171.05;171.15;168.6;715876064.7;4211640.0;2021-07-26 00:00:00.000;2021-07-26 23:59:59.000
12115;"MOEX";170.95;171.63;172.35;169.76;1056329043.6;6164430.0;2021-07-27 00:00:00.000;2021-07-27 23:59:59.000
12116;"MOEX";171.64;171.9;172.5;171.33;565618760.1;3289270.0;2021-07-28 00:00:00.000;2021-07-28 23:59:59.000
12117;"MOEX";172.0;174.32;174.96;171.75;1110428933.2;6389110.0;2021-07-29 00:00:00.000;2021-07-29 23:59:59.000
12118;"MOEX";173.9;173.41;174.79;172.71;749496407.4;4319030.0;2021-07-30 00:00:00.000;2021-07-30 23:59:59.000
12119;"MOEX";173.01;174.3;176.23;173.01;948548452.7;5425750.0;2021-08-02 00:00:00.000;2021-08-02 23:59:59.000
12120;"MOEX";174.33;174.3;175.92;172.09;1011930604;5815720.0;2021-08-03 00:00:00.000;2021-08-03 23:59:59.000
12121;"MOEX";174.16;174.35;175.46;174.05;912291507.8;5219650.0;2021-08-04 00:00:00.000;2021-08-04 23:59:59.000
12122;"MOEX";174.4;176.0;176.35;174.2;900752777.5;5129220.0;2021-08-05 00:00:00.000;2021-08-05 23:59:59.000
12123;"MOEX";175.99;174.5;176.0;174.41;524245384.3;2996650.0;2021-08-06 00:00:00.000;2021-08-06 23:59:59.000
12124;"MOEX";174.78;174.93;176.0;173.49;739292549.3;4213680.0;2021-08-09 00:00:00.000;2021-08-09 23:59:59.000
12125;"MOEX";174.8;175.79;176.0;174.8;497910161.8;2834390.0;2021-08-10 00:00:00.000;2021-08-10 23:59:59.000
12126;"MOEX";175.98;176.03;176.34;175.22;1032402375.2;5871860.0;2021-08-11 00:00:00.000;2021-08-11 23:59:59.000
12127;"MOEX";176.22;177.48;177.9;175.6;1063010836.7;6008120.0;2021-08-12 00:00:00.000;2021-08-12 23:59:59.000
12128;"MOEX";177.4;174.74;177.49;174.52;780949547.3;4449800.0;2021-08-13 00:00:00.000;2021-08-13 23:59:59.000
12129;"MOEX";174.52;174.71;175.84;173.3;706174836.2;4042320.0;2021-08-16 00:00:00.000;2021-08-16 23:59:59.000
12130;"MOEX";175.11;180.45;181.46;174.66;1944270007.3;10869980;2021-08-17 00:00:00.000;2021-08-17 23:59:59.000
12131;"MOEX";181.49;182.95;185.33;181.01;1949650696.6;10615850;2021-08-18 00:00:00.000;2021-08-18 23:59:59.000
12132;"MOEX";182.0;180.71;185.32;180.06;1929083422.4;10564730;2021-08-19 00:00:00.000;2021-08-19 23:59:59.000
12133;"MOEX";180.99;181.1;184.67;178.99;1153398779;6366660.0;2021-08-20 00:00:00.000;2021-08-20 23:59:59.000
12134;"MOEX";181.9;180.88;182.99;180.13;800947865.4;4408780.0;2021-08-23 00:00:00.000;2021-08-23 23:59:59.000
12135;"MOEX";181.89;179.79;182.22;179.05;657519271.5;3649650.0;2021-08-24 00:00:00.000;2021-08-24 23:59:59.000
12136;"MOEX";179.79;179.73;182.18;179.33;827429951.6;4583280.0;2021-08-25 00:00:00.000;2021-08-25 23:59:59.000
12137;"MOEX";179.5;179.83;180.36;178.35;864500108.7;4820530.0;2021-08-26 00:00:00.000;2021-08-26 23:59:59.000
12138;"MOEX";180.1;181.83;182.23;180.1;822855132.7;4526960.0;2021-08-27 00:00:00.000;2021-08-27 23:59:59.000
12139;"MOEX";181.85;182.52;184.74;181.85;1136548553.7;6196640.0;2021-08-30 00:00:00.000;2021-08-30 23:59:59.000
12140;"MOEX";182.9;183.73;187.1;182.52;2225745054.4;12062360;2021-08-31 00:00:00.000;2021-08-31 23:59:59.000
12141;"MOEX";184.99;186.62;187.0;184.01;934911252.6;5035830.0;2021-09-01 00:00:00.000;2021-09-01 23:59:59.000
12142;"MOEX";187.3;191.02;191.52;186.25;2144059957.7;11304510;2021-09-02 00:00:00.000;2021-09-02 23:59:59.000
12143;"MOEX";191.4;186.39;191.5;185.2;1524275913.4;8134310.0;2021-09-03 00:00:00.000;2021-09-03 23:59:59.000
12144;"MOEX";186.68;185.56;188.17;184.8;698475262.9;3747880.0;2021-09-06 00:00:00.000;2021-09-06 23:59:59.000
12145;"MOEX";185.12;186.9;187.19;184.65;676914032.8;3637810.0;2021-09-07 00:00:00.000;2021-09-07 23:59:59.000
12146;"MOEX";187.0;182.49;187.83;181.3;1331146926.6;7243590.0;2021-09-08 00:00:00.000;2021-09-08 23:59:59.000
12147;"MOEX";182.95;182.29;184.88;181.02;1162549663.3;6355850.0;2021-09-09 00:00:00.000;2021-09-09 23:59:59.000
12148;"MOEX";182.84;186.09;187.78;182.58;1390804956.8;7498280.0;2021-09-10 00:00:00.000;2021-09-10 23:59:59.000
12149;"MOEX";186.15;184.5;186.56;183.15;958589231.3;5202420.0;2021-09-13 00:00:00.000;2021-09-13 23:59:59.000
12150;"MOEX";184.9;181.23;185.49;180.6;1144534401.1;6281400.0;2021-09-14 00:00:00.000;2021-09-14 23:59:59.000
12151;"MOEX";181.3;184.77;185.99;181.04;1415440365.2;7712360.0;2021-09-15 00:00:00.000;2021-09-15 23:59:59.000
12152;"MOEX";185.0;180.3;185.58;178.73;2091479340.3;11549530;2021-09-16 00:00:00.000;2021-09-16 23:59:59.000
12153;"MOEX";180.65;182.08;183.52;180.13;2484718388.3;13622840;2021-09-17 00:00:00.000;2021-09-17 23:59:59.000
12154;"MOEX";181.57;180.77;183.3;179.86;894281794.7;4933560.0;2021-09-20 00:00:00.000;2021-09-20 23:59:59.000
12155;"MOEX";180.3;181.68;182.72;180.3;713072730.6;3925320.0;2021-09-21 00:00:00.000;2021-09-21 23:59:59.000
12156;"MOEX";182.34;179.31;182.59;177.5;1867213115.1;10415570;2021-09-22 00:00:00.000;2021-09-22 23:59:59.000
12157;"MOEX";179.84;179.8;180.89;178.34;749210692.5;4167510.0;2021-09-23 00:00:00.000;2021-09-23 23:59:59.000
12158;"MOEX";179.96;179.37;180.44;178.61;548891685.7;3060930.0;2021-09-24 00:00:00.000;2021-09-24 23:59:59.000
12159;"MOEX";180.39;177.77;180.39;176.73;1090315099.1;6124050.0;2021-09-27 00:00:00.000;2021-09-27 23:59:59.000
12160;"MOEX";177.71;173.5;177.86;172.06;1759081762.2;10097520;2021-09-28 00:00:00.000;2021-09-28 23:59:59.000
12161;"MOEX";173.17;172.82;173.83;170.0;1415686190.4;8231650.0;2021-09-29 00:00:00.000;2021-09-29 23:59:59.000
12162;"MOEX";172.9;173.76;174.48;172.06;1714578922.6;9871860.0;2021-09-30 00:00:00.000;2021-09-30 23:59:59.000
12163;"MOEX";173.4;170.96;173.48;169.64;1469459199.6;8615320.0;2021-10-01 00:00:00.000;2021-10-01 23:59:59.000
12164;"MOEX";170.5;167.73;171.47;167.43;1480665508.4;8730830.0;2021-10-04 00:00:00.000;2021-10-04 23:59:59.000
12165;"MOEX";168.27;174.0;174.0;167.62;2086862821.9;12163200;2021-10-05 00:00:00.000;2021-10-05 23:59:59.000
12166;"MOEX";173.15;173.74;175.76;171.9;1450507615.3;8347130.0;2021-10-06 00:00:00.000;2021-10-06 23:59:59.000
12167;"MOEX";173.89;177.06;178.1;172.92;1083291576.5;6140070.0;2021-10-07 00:00:00.000;2021-10-07 23:59:59.000
12168;"MOEX";177.51;174.9;177.51;173.73;979066749.1;5589560.0;2021-10-08 00:00:00.000;2021-10-08 23:59:59.000
12169;"MOEX";174.45;176.54;177.77;174.23;1095437518.9;6212100.0;2021-10-11 00:00:00.000;2021-10-11 23:59:59.000
12170;"MOEX";176.7;182.82;184.36;175.96;2166999595;11979480;2021-10-12 00:00:00.000;2021-10-12 23:59:59.000
12171;"MOEX";182.56;181.36;182.82;177.84;1654954727.5;9192470.0;2021-10-13 00:00:00.000;2021-10-13 23:59:59.000
12172;"MOEX";181.99;181.42;183.91;180.76;925107153.2;5074550.0;2021-10-14 00:00:00.000;2021-10-14 23:59:59.000
12173;"MOEX";181.7;185.72;186.49;179.42;2099570050.8;11404070;2021-10-15 00:00:00.000;2021-10-15 23:59:59.000
12174;"MOEX";186.3;184.09;187.0;183.13;1847327169;9995550.0;2021-10-18 00:00:00.000;2021-10-18 23:59:59.000
12175;"MOEX";185.9;180.44;185.91;178.87;2026944005.1;11203990;2021-10-19 00:00:00.000;2021-10-19 23:59:59.000
12176;"MOEX";180.52;173.5;180.6;171.78;5005631234.3;28703800;2021-10-20 00:00:00.000;2021-10-20 23:59:59.000
12177;"MOEX";173.49;170.68;173.49;170.0;4424980940.4;25894860;2021-10-21 00:00:00.000;2021-10-21 23:59:59.000
12178;"MOEX";170.6;171.0;173.56;169.4;3035356876.5;17708660;2021-10-22 00:00:00.000;2021-10-22 23:59:59.000
12179;"MOEX";170.55;174.23;175.16;170.31;2078032979.7;11990510;2021-10-25 00:00:00.000;2021-10-25 23:59:59.000
12180;"MOEX";175.0;173.43;175.64;171.8;1355156006;7801940.0;2021-10-26 00:00:00.000;2021-10-26 23:59:59.000
12181;"MOEX";173.0;173.69;174.99;171.71;1426736798.1;8214180.0;2021-10-27 00:00:00.000;2021-10-27 23:59:59.000
12182;"MOEX";173.02;175.52;176.5;173.02;1664094365;9518510.0;2021-10-28 00:00:00.000;2021-10-28 23:59:59.000
12183;"MOEX";176.14;173.35;176.14;172.5;1177670170.7;6776950.0;2021-10-29 00:00:00.000;2021-10-29 23:59:59.000
12184;"MOEX";173.15;174.82;175.58;172.51;1375006598.2;7878360.0;2021-11-01 00:00:00.000;2021-11-01 23:59:59.000
12185;"MOEX";175.28;173.17;175.3;173.07;862557397.1;4963820.0;2021-11-02 00:00:00.000;2021-11-02 23:59:59.000
12186;"MOEX";173.17;173.9;175.19;171.23;1284319885.5;7407080.0;2021-11-03 00:00:00.000;2021-11-03 23:59:59.000
12187;"MOEX";174.68;172.97;174.92;172.26;773059095.2;4454610.0;2021-11-05 00:00:00.000;2021-11-05 23:59:59.000
12188;"MOEX";172.97;172.9;174.26;172.35;1083874176.4;6261190.0;2021-11-08 00:00:00.000;2021-11-08 23:59:59.000
12189;"MOEX";173.42;172.9;173.95;172.3;1299550837.5;7510640.0;2021-11-09 00:00:00.000;2021-11-09 23:59:59.000
12190;"MOEX";173.28;170.16;173.59;169.62;1392066641;8135990.0;2021-11-10 00:00:00.000;2021-11-10 23:59:59.000
12191;"MOEX";170.26;171.11;171.49;167.68;1459170311.2;8593020.0;2021-11-11 00:00:00.000;2021-11-11 23:59:59.000
12192;"MOEX";171.49;169.64;171.66;168.01;1369846995;8092130.0;2021-11-12 00:00:00.000;2021-11-12 23:59:59.000
12193;"MOEX";169.27;171.69;173.7;168.82;1276717174.1;7431080.0;2021-11-15 00:00:00.000;2021-11-15 23:59:59.000
12194;"MOEX";172.18;169.26;173.09;168.22;1410013229.7;8291570.0;2021-11-16 00:00:00.000;2021-11-16 23:59:59.000
12195;"MOEX";169.4;168.49;170.0;168.1;1675333473.6;9928030.0;2021-11-17 00:00:00.000;2021-11-17 23:59:59.000
12196;"MOEX";168.49;165.35;168.49;164.22;1391055208.2;8356440.0;2021-11-18 00:00:00.000;2021-11-18 23:59:59.000
12197;"MOEX";165.88;161.8;167.65;160.78;1688279437.6;10348480;2021-11-19 00:00:00.000;2021-11-19 23:59:59.000
12198;"MOEX";161.5;154.35;162.47;151.6;2970156286.4;19091030;2021-11-22 00:00:00.000;2021-11-22 23:59:59.000
12199;"MOEX";154.0;159.45;159.45;151.0;2774293917.4;17924770;2021-11-23 00:00:00.000;2021-11-23 23:59:59.000
12200;"MOEX";160.1;154.25;162.96;153.01;3080482147.5;19663170;2021-11-24 00:00:00.000;2021-11-24 23:59:59.000
12201;"MOEX";154.48;156.33;157.62;154.15;1354399363.3;8664790.0;2021-11-25 00:00:00.000;2021-11-25 23:59:59.000
12202;"MOEX";153.3;150.05;154.27;149.5;1803472515.2;11866840;2021-11-26 00:00:00.000;2021-11-26 23:59:59.000
12203;"MOEX";151.89;152.07;154.13;151.2;1291374802.2;8462030.0;2021-11-29 00:00:00.000;2021-11-29 23:59:59.000
12204;"MOEX";150.03;151.15;153.59;148.74;2909464849.8;19257960;2021-11-30 00:00:00.000;2021-11-30 23:59:59.000
12205;"MOEX";152.82;157.21;159.14;152.35;2281779668.4;14539500;2021-12-01 00:00:00.000;2021-12-01 23:59:59.000
12206;"MOEX";157.9;161.0;161.46;157.22;1838583616.7;11520000;2021-12-02 00:00:00.000;2021-12-02 23:59:59.000
12207;"MOEX";162.7;157.8;163.42;157.0;2234826258.4;14025670;2021-12-03 00:00:00.000;2021-12-03 23:59:59.000
12208;"MOEX";158.49;156.7;160.0;154.0;1144810634.3;7302400.0;2021-12-06 00:00:00.000;2021-12-06 23:59:59.000
12209;"MOEX";156.9;160.24;160.62;152.8;1921108291.2;12235640;2021-12-07 00:00:00.000;2021-12-07 23:59:59.000
12210;"MOEX";160.75;156.5;161.99;155.15;1320301898.6;8337470.0;2021-12-08 00:00:00.000;2021-12-08 23:59:59.000
12211;"MOEX";157.0;154.22;157.63;153.54;1100724393.6;7114260.0;2021-12-09 00:00:00.000;2021-12-09 23:59:59.000
12212;"MOEX";154.4;152.53;154.74;150.75;897912363.9;5902420.0;2021-12-10 00:00:00.000;2021-12-10 23:59:59.000
12213;"MOEX";152.15;148.15;153.94;147.22;1452841366.7;9696580.0;2021-12-13 00:00:00.000;2021-12-13 23:59:59.000
12214;"MOEX";148.15;148.06;149.5;138.73;1863727589.5;12752450;2021-12-14 00:00:00.000;2021-12-14 23:59:59.000
12215;"MOEX";147.51;147.0;149.87;144.6;1840802568.3;12599360;2021-12-15 00:00:00.000;2021-12-15 23:59:59.000
12216;"MOEX";147.37;147.75;149.49;146.4;1978802537.6;13357770;2021-12-16 00:00:00.000;2021-12-16 23:59:59.000
12217;"MOEX";147.51;147.48;148.79;144.7;2061458842.8;14051240;2021-12-17 00:00:00.000;2021-12-17 23:59:59.000
12218;"MOEX";147.3;145.72;147.3;143.64;1288873280.3;8910000.0;2021-12-20 00:00:00.000;2021-12-20 23:59:59.000
12219;"MOEX";145.8;145.3;146.8;144.27;863072505.5;5938790.0;2021-12-21 00:00:00.000;2021-12-21 23:59:59.000
12220;"MOEX";145.48;146.7;148.0;144.57;894689904.1;6101220.0;2021-12-22 00:00:00.000;2021-12-22 23:59:59.000
12221;"MOEX";147.45;149.19;150.37;146.51;1475377006.5;9933400.0;2021-12-23 00:00:00.000;2021-12-23 23:59:59.000
12222;"MOEX";149.71;149.53;152.97;148.11;949357044.1;6320140.0;2021-12-24 00:00:00.000;2021-12-24 23:59:59.000
12223;"MOEX";149.9;151.7;153.52;149.53;1100694093.5;7257040.0;2021-12-27 00:00:00.000;2021-12-27 23:59:59.000
12224;"MOEX";152.15;151.42;153.34;151.27;1097534766.6;7215920.0;2021-12-28 00:00:00.000;2021-12-28 23:59:59.000
12225;"MOEX";151.84;152.57;152.59;150.8;801184554.4;5271060.0;2021-12-29 00:00:00.000;2021-12-29 23:59:59.000
12226;"MOEX";152.57;153.22;153.67;152.1;812900817.6;5319870.0;2021-12-30 00:00:00.000;2021-12-30 23:59:59.000
12227;"MOEX";153.59;156.46;156.88;153.3;614225162.2;3940610.0;2022-01-03 00:00:00.000;2022-01-03 23:59:59.000
12228;"MOEX";157.37;155.95;158.94;155.11;1171620833.8;7463890.0;2022-01-04 00:00:00.000;2022-01-04 23:59:59.000
12229;"MOEX";156.47;148.24;157.7;148.03;1657644752.2;10794520;2022-01-05 00:00:00.000;2022-01-05 23:59:59.000
12230;"MOEX";149.73;149.02;151.66;146.4;1576555209.4;10618490;2022-01-06 00:00:00.000;2022-01-06 23:59:59.000
12231;"MOEX";149.02;145.3;150.98;142.77;1988071924.9;13598620;2022-01-10 00:00:00.000;2022-01-10 23:59:59.000
12232;"MOEX";145.87;150.03;150.92;145.23;1866761633.5;12567370;2022-01-11 00:00:00.000;2022-01-11 23:59:59.000
12233;"MOEX";150.33;151.38;151.62;147.72;1454283342.9;9701590.0;2022-01-12 00:00:00.000;2022-01-12 23:59:59.000
12234;"MOEX";150.75;147.65;152.47;145.2;2053799296.2;13781860;2022-01-13 00:00:00.000;2022-01-13 23:59:59.000
12235;"MOEX";147.66;144.27;149.25;137.57;3875736978.7;26874980;2022-01-14 00:00:00.000;2022-01-14 23:59:59.000
12236;"MOEX";144.63;139.32;145.24;136.7;3229629908.3;23172710;2022-01-17 00:00:00.000;2022-01-17 23:59:59.000
12237;"MOEX";139.98;132.0;139.98;128.44;4014537475.3;30127050;2022-01-18 00:00:00.000;2022-01-18 23:59:59.000
12238;"MOEX";132.18;138.64;140.8;124.5;3715276833.6;27393570;2022-01-19 00:00:00.000;2022-01-19 23:59:59.000
12239;"MOEX";138.64;144.0;147.21;137.75;3138836529.7;21942650;2022-01-20 00:00:00.000;2022-01-20 23:59:59.000
12240;"MOEX";143.84;145.98;148.93;141.23;2991824017;20544990;2022-01-21 00:00:00.000;2022-01-21 23:59:59.000
12241;"MOEX";146.56;143.33;147.09;137.0;3689971471.3;26108780;2022-01-24 00:00:00.000;2022-01-24 23:59:59.000
12242;"MOEX";143.4;142.84;145.7;138.8;2699250937.4;19066010;2022-01-25 00:00:00.000;2022-01-25 23:59:59.000
12243;"MOEX";144.05;141.22;146.88;139.32;2330610465.1;16298850;2022-01-26 00:00:00.000;2022-01-26 23:59:59.000
12244;"MOEX";140.71;144.91;147.8;140.1;2157180679.9;14853720;2022-01-27 00:00:00.000;2022-01-27 23:59:59.000
12245;"MOEX";145.25;144.4;147.4;142.05;1489583608.5;10289330;2022-01-28 00:00:00.000;2022-01-28 23:59:59.000
12246;"MOEX";145.43;145.05;146.5;143.51;1386122182.7;9555160.0;2022-01-31 00:00:00.000;2022-01-31 23:59:59.000
12247;"MOEX";145.1;145.57;146.34;143.65;1080750445.4;7456800.0;2022-02-01 00:00:00.000;2022-02-01 23:59:59.000
12248;"MOEX";145.57;142.9;146.0;141.21;1500609181.1;10490460;2022-02-02 00:00:00.000;2022-02-02 23:59:59.000
12249;"MOEX";142.47;137.69;142.5;136.79;1711106801.4;12342970;2022-02-03 00:00:00.000;2022-02-03 23:59:59.000
12250;"MOEX";138.54;141.09;141.43;137.77;1558299302.6;11178940;2022-02-04 00:00:00.000;2022-02-04 23:59:59.000
12251;"MOEX";140.01;141.59;142.16;139.88;802184430.1;5688890.0;2022-02-07 00:00:00.000;2022-02-07 23:59:59.000
12252;"MOEX";141.66;142.05;143.94;140.65;1388693044.9;9790780.0;2022-02-08 00:00:00.000;2022-02-08 23:59:59.000
12253;"MOEX";142.3;142.19;143.58;141.28;1754523564.3;12337020;2022-02-09 00:00:00.000;2022-02-09 23:59:59.000
12254;"MOEX";142.43;140.06;142.8;139.66;1884825051.5;13385840;2022-02-10 00:00:00.000;2022-02-10 23:59:59.000
12255;"MOEX";140.06;136.2;140.64;135.4;1852064577.7;13340680;2022-02-11 00:00:00.000;2022-02-11 23:59:59.000
12256;"MOEX";135.95;134.49;137.57;131.44;2728473067.1;20189690;2022-02-14 00:00:00.000;2022-02-14 23:59:59.000
12257;"MOEX";135.0;137.5;138.18;133.81;2414781820.3;17746570;2022-02-15 00:00:00.000;2022-02-15 23:59:59.000
12258;"MOEX";137.31;141.89;141.9;136.55;2544648487.2;18255300;2022-02-16 00:00:00.000;2022-02-16 23:59:59.000
12259;"MOEX";141.0;137.49;141.53;135.85;2463133558.4;17753570;2022-02-17 00:00:00.000;2022-02-17 23:59:59.000
12260;"MOEX";138.48;133.16;139.43;132.16;2149771251.3;15903650;2022-02-18 00:00:00.000;2022-02-18 23:59:59.000
12261;"MOEX";132.4;118.78;135.89;110.0;5766372771.4;46477680;2022-02-21 00:00:00.000;2022-02-21 23:59:59.000
12262;"MOEX";115.0;115.79;120.3;108.85;8782905593.2;77162000;2022-02-22 00:00:00.000;2022-02-22 23:59:59.000
12263;"MOEX";104.15;92.54;106.0;73.37;3712743804.7;42143160;2022-02-24 00:00:00.000;2022-02-24 23:59:59.000
12264;"MOEX";95.51;95.51;110.0;91.03;2354775852.3;24021070;2022-02-25 00:00:00.000;2022-02-25 23:59:59.000
12265;"MOEX";94.51;100.75;110.1;91.11;829489202.2;7931080.0;2022-03-24 00:00:00.000;2022-03-24 23:59:59.000
12266;"MOEX";107.88;96.57;108.0;95.3;311716260.3;3164920.0;2022-03-25 00:00:00.000;2022-03-25 23:59:59.000
12267;"MOEX";97.1;93.5;97.1;92.04;229789775.1;2441510.0;2022-03-28 00:00:00.000;2022-03-28 23:59:59.000
12268;"MOEX";92.0;88.42;94.0;86.0;473360744.2;5223940.0;2022-03-29 00:00:00.000;2022-03-29 23:59:59.000
12269;"MOEX";89.5;92.0;92.23;87.8;389712725.3;4273670.0;2022-03-30 00:00:00.000;2022-03-30 23:59:59.000
12270;"MOEX";93.97;99.5;100.0;92.68;786785368.3;8065750.0;2022-03-31 00:00:00.000;2022-03-31 23:59:59.000
12271;"MOEX";101.2;111.45;114.0;101.2;1432839411.4;12975340;2022-04-01 00:00:00.000;2022-04-01 23:59:59.000
12272;"MOEX";111.91;111.07;117.0;110.0;915330868.3;8141330.0;2022-04-04 00:00:00.000;2022-04-04 23:59:59.000
12273;"MOEX";112.45;103.65;112.45;100.0;696891269;6584740.0;2022-04-05 00:00:00.000;2022-04-05 23:59:59.000
12274;"MOEX";103.8;102.05;106.0;100.17;302335387.3;2929220.0;2022-04-06 00:00:00.000;2022-04-06 23:59:59.000
12275;"MOEX";102.0;103.18;109.9;101.66;385784097.7;3703180.0;2022-04-07 00:00:00.000;2022-04-07 23:59:59.000
12276;"MOEX";103.26;102.29;104.66;100.5;193002297.2;1883490.0;2022-04-08 00:00:00.000;2022-04-08 23:59:59.000
12277;"MOEX";102.74;100.77;103.7;100.7;143637890.8;1407440.0;2022-04-11 00:00:00.000;2022-04-11 23:59:59.000
12278;"MOEX";101.1;99.5;101.48;96.5;238968903.2;2422290.0;2022-04-12 00:00:00.000;2022-04-12 23:59:59.000
12279;"MOEX";100.0;99.32;100.88;98.2;128430541.4;1289640.0;2022-04-13 00:00:00.000;2022-04-13 23:59:59.000
12280;"MOEX";99.85;93.5;99.85;93.5;192600121.8;2003520.0;2022-04-14 00:00:00.000;2022-04-14 23:59:59.000
12281;"MOEX";93.5;93.65;94.43;90.12;314577967.2;3415500.0;2022-04-15 00:00:00.000;2022-04-15 23:59:59.000
12282;"MOEX";93.7;90.85;95.0;90.85;115947238.7;1253150.0;2022-04-18 00:00:00.000;2022-04-18 23:59:59.000
